Name,Price,Relative Price,Units,Supermarket,Link,Image
Tesco Prawn Cocktail 170G,2.75,16.2,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/262220920,https://digitalcontent.api.tesco.com/v2/media/ghs/629742d6-5561-4fba-ae45-e0d8e9ab5554/073c0711-f8fd-41f1-9db4-485b6c6295d6.jpeg?h=225&w=225
Large Gala Apples Loose Class 1,0.42,2.6,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/253559147,https://digitalcontent.api.tesco.com/v2/media/ghs/4ae8ea64-db12-4c9c-be72-99c0a3febe62/f22f0b10-2c58-465e-a760-acbaf6d034a5.jpeg?h=225&w=225
Tesco Mozzarella Balls Tomatoes 200G,3.0,15.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/287531822,https://digitalcontent.api.tesco.com/v2/media/ghs/d1436c6b-0c7b-439a-8ed8-7eadfd650f58/20a4f4f2-7a67-43bd-8c2d-02e7be2d2789.jpeg?h=225&w=225
Actimel Multifruit Immunity Live Yoghurt Drink Multipack 8X100g,3.75,4.7,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/256145937,https://digitalcontent.api.tesco.com/v2/media/ghs/66bf2d8c-cb47-4572-bdb8-f8109778369f/a91a6505-ab2c-4baf-b0e6-841eb7731e98.jpeg?h=225&w=225
Benecol Buttery Spread 500G,4.5,9.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/260439056,https://digitalcontent.api.tesco.com/v2/media/ghs/b8c3d297-8d40-4d23-b03e-20fc6363f639/da9cca69-8480-4f52-a1f1-b75583f0d103_1485758148.jpeg?h=225&w=225
Tesco Fat Free Cottage Cheese 300G,1.6,5.33,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/294770087,https://digitalcontent.api.tesco.com/v2/media/ghs/76962331-1593-4922-ba03-5d411f7c3928/ca9d10ee-7903-4570-be05-ea6c083e004c.jpeg?h=225&w=225
Woodside Farms Pork Chops 700G,3.99,5.7,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/292285739,https://digitalcontent.api.tesco.com/v2/media/ghs/9b0191eb-6cd3-4b96-bd21-7e131bf58a99/0a18db67-c168-4c78-be0b-2e0768d227a2.jpeg?h=225&w=225
Tropicana Original Orange With Juicy Bits 900Ml,3.25,3.6,per_litre,Tesco,https://www.tesco.com/groceries/en-GB/products/311673277,https://digitalcontent.api.tesco.com/v2/media/ghs/ad64914c-0c50-4250-b4e3-f1ddbbfd7b09/579d7fb7-14ce-4962-9ed1-ceb013a9de34.jpeg?h=225&w=225
Pukka Steak And Kidney Pie,2.0,2.0,per_unit,Tesco,https://www.tesco.com/groceries/en-GB/products/304372589,https://digitalcontent.api.tesco.com/v2/media/ghs/9805f4cb-2e67-4b5e-b427-ab50c192bee9/46321c82-155e-4b25-8950-5c83a78bfb21.jpeg?h=225&w=225
Tesco Finest Prawn Cocktail 170G,3.0,17.6,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/287134241,https://digitalcontent.api.tesco.com/v2/media/ghs/dc268d36-50e5-4525-9df8-0ad4719426e7/908a4856-1f5e-445a-aa43-5549fea8e2ad.jpeg?h=225&w=225
Tesco Finest Garlic & Extra Virgin Olive Oil Flatbread 200G,2.4,12.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/304797553,https://digitalcontent.api.tesco.com/v2/media/ghs/d210cbf4-a9d0-4393-a19c-b9a73d36f88f/20a90811-bbb5-4dd8-b042-4c530615bca3.jpeg?h=225&w=225
Tesco Honey Roast Ham 125G,1.45,11.6,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/303880761,https://digitalcontent.api.tesco.com/v2/media/ghs/6a2bfcdc-1b1d-4cc5-b96e-9c1d78cfb150/22a875aa-1103-4ed1-a398-b6ccd0eb48d7.jpeg?h=225&w=225
Tesco Fusilli 300G,1.35,4.5,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/302089248,https://digitalcontent.api.tesco.com/v2/media/ghs/6b034f87-93ca-42c4-abd6-304433547c08/3eb0222b-a334-4db0-bf4a-53db58ec23b9.jpeg?h=225&w=225
Tesco 10 Chicken Satay Bites 120G,2.15,17.9,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/309194573,https://digitalcontent.api.tesco.com/v2/media/ghs/c81c1703-8f70-47f7-93e2-a640066c4a78/db6fedc6-1de1-4b7b-b72b-64053bbddddf.jpeg?h=225&w=225
Muller Light Greek Style Strawberry Yogurt 4X115g,2.5,5.4,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/311934773,https://digitalcontent.api.tesco.com/v2/media/ghs/6218da9a-e104-4e63-be56-03817f388636/4ba4c3ae-f1be-4ea5-9842-4f001048a579.jpeg?h=225&w=225
Tesco Chicken & Chorizo Fresh Tortelloni 300g,1.69,5.63,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/299829386,https://digitalcontent.api.tesco.com/v2/media/ghs/dd6af007-a396-4111-bca7-d16e4d176a81/ba392935-9efb-43c7-aee7-14f56e89fc81_142866871.jpeg?h=225&w=225
Tesco Finest Cavolo Nero Kale 200G,1.35,6.75,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/305053885,https://digitalcontent.api.tesco.com/v2/media/ghs/230368c6-1436-450a-be00-12a3e7bbbc2f/dbea5734-2867-4037-8bd9-3f6938e28a1b.jpeg?h=225&w=225
Tesco 3 Chilli Bean Soup 600G,1.8,3.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/265287542,https://digitalcontent.api.tesco.com/v2/media/ghs/04817871-f84e-4cde-a823-099e9ca5b3a8/b0212cf7-2c8a-4810-b4f8-5793c1a9e6e0.jpeg?h=225&w=225
Tesco 100% Pure Squeezed Pink Grapefruit Juice 1 Litre,2.0,2.0,per_litre,Tesco,https://www.tesco.com/groceries/en-GB/products/282646562,https://digitalcontent.api.tesco.com/v2/media/ghs/68d00604-f7ed-4606-af6b-f4659929cb30/50f807b1-92a9-457c-908a-a9ffa23d6501.jpeg?h=225&w=225
Tesco House Salad 120G,1.15,9.6,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/299969830,https://digitalcontent.api.tesco.com/v2/media/ghs/3a08fdea-850c-44d8-9ca8-53e001ce0786/dc48047e-98a3-424b-8b12-707bdb36805a.jpeg?h=225&w=225
Ginsters Peppered Steak Slice 170G,1.95,11.5,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/277645642,https://digitalcontent.api.tesco.com/v2/media/ghs/80150d51-7080-49db-8f94-ddb594d4ff87/43e9935e-7de9-43ed-9574-9f2d4d0e4865.jpeg?h=225&w=225
Tesco Diced Lamb Shoulder 300G,6.0,20.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/304410983,https://digitalcontent.api.tesco.com/v2/media/ghs/c55229be-bfcc-439c-aa08-73c24771322c/de55701a-b43e-4009-8fd1-fcb41d431a18.jpeg?h=225&w=225
Tesco Turnip,0.6,0.6,per_unit,Tesco,https://www.tesco.com/groceries/en-GB/products/304409507,https://digitalcontent.api.tesco.com/v2/media/ghs/68bbb328-138a-47b2-a81e-fd47d98f052b/1843fafb-cdec-46c6-88ab-be0093ef2eef.jpeg?h=225&w=225
Tesco Organic Red Onions,1.1,2.2,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/254932061,https://digitalcontent.api.tesco.com/v2/media/ghs/49b88d31-0740-4516-8881-6ed67ffe9a45/8c9738d2-c760-4038-8b5e-0a90e52c480b.jpeg?h=225&w=225
Tesco Sliced Red Onion 180G,0.9,5.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/292632440,https://digitalcontent.api.tesco.com/v2/media/ghs/a996c41a-a57d-4ecf-8490-05c825c3347a/84cbd8f6-46a2-4136-b6ce-6f9b10868445.jpeg?h=225&w=225
Tesco 2 Boneless Cod Fillets 280G,5.55,19.82,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/292916835,https://digitalcontent.api.tesco.com/v2/media/ghs/14977b26-f7de-41e3-a396-32ea4969368d/7618d51f-dcd3-4926-ad11-06bd3abd30ac.jpeg?h=225&w=225
Tesco Pork Loin Joint,13.5,7.5,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/258261577,https://digitalcontent.api.tesco.com/v2/media/ghs/8b1cdddc-3953-4992-b3ea-564947b3e032/9adb0042-7cd4-493d-9735-50f30a5b7fa4.jpeg?h=225&w=225
Tesco Roast In Bag Butter Basted Whole Chicken 1.5Kg,6.1,4.07,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/275455524,https://digitalcontent.api.tesco.com/v2/media/ghs/d6db725f-b0c2-4aa8-9d24-938de3b5e814/c8fc5425-8090-4f10-a1c6-254b5daa21ec.jpeg?h=225&w=225
Tesco Finest Vintage Cheddar & Caramelised Onion Quiche 420G,3.7,8.8,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/308859837,https://digitalcontent.api.tesco.com/v2/media/ghs/082ba938-7416-4cda-b886-da94e5ba5456/8075636a-7f6e-4048-805f-8d1bf8a4b9c7.jpeg?h=225&w=225
Tesco Chicken Korma & Pilau Rice 400G,3.25,8.12,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/310101447,https://digitalcontent.api.tesco.com/v2/media/ghs/b7615504-35f9-4c21-a57f-fdc07d56317b/f4abb781-28cd-422f-a3de-7aebdff1336e.jpeg?h=225&w=225
Tesco Almonds 200G,2.65,13.25,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/266357101,https://digitalcontent.api.tesco.com/v2/media/ghs/bdf3ae5a-bbf9-4364-9da6-338bcb523442/c72cf553-4d26-472b-99fe-a47bf31fb566.jpeg?h=225&w=225
Tesco Double Gloucester Cheese 400G,3.2,8.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/305990028,https://digitalcontent.api.tesco.com/v2/media/ghs/5cf01603-b7c0-4907-936a-ac199f7c34c0/4fa6e5a9-279c-4a28-9645-449a64a5bc45.jpeg?h=225&w=225
Richmond 12 Skinless Pork Sausages 319G,2.3,7.21,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/257447210,https://digitalcontent.api.tesco.com/v2/media/ghs/186cdb2c-5b67-4fe9-bdb4-e70f525d8155/c9c5a6bd-fbde-4036-a75c-73a1341229c4.jpeg?h=225&w=225
Cully & Sully Chicken & Vegetable Soup 400G,2.4,6.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/263663706,https://digitalcontent.api.tesco.com/v2/media/ghs/f2ccd454-7e6c-47d2-ba2e-478aa3b0918b/6b002406-9296-4572-a751-9423a783b405.jpeg?h=225&w=225
Muller Corner Vanilla Yogurt With Chocolate Balls 124G,0.9,7.3,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/311955794,https://digitalcontent.api.tesco.com/v2/media/ghs/e4c52d6a-e900-4010-ba1f-aaea45d1f2f7/111b7fd2-8090-4000-83f9-0eec70f41d19.jpeg?h=225&w=225
Tesco 4 Cornish Pasties 520G,2.4,4.6,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/268949596,https://digitalcontent.api.tesco.com/v2/media/ghs/33a116ad-8939-4d53-82f4-4516e64fbb0d/b6e5de94-7f09-4dbb-b50d-00d904e2cfff.jpeg?h=225&w=225
Tesco Beef Lasagne 750G,3.75,5.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/310659037,https://digitalcontent.api.tesco.com/v2/media/ghs/5256b4a1-eeea-4f53-bc9e-0a739869cb0f/a73c0c20-a9d5-4448-9e94-1a66bb988b65.jpeg?h=225&w=225
Activia Fusions Blueberry Acai Gut Health Yoghurt Multipack 4x120g,2.75,5.7,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/308105289,https://digitalcontent.api.tesco.com/v2/media/ghs/ed5070ec-32fa-40fd-b09f-5c29381e3bd8/dc259a18-5de9-4197-a1c2-f21fc8365345.jpeg?h=225&w=225
Rachel's Organic Divine Rice 2 X150g,2.25,7.5,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/256186068,https://digitalcontent.api.tesco.com/v2/media/ghs/670cbfea-5e54-49cb-bc7f-5e011f3bdc51/89b322d0-a681-4bdf-8337-bcb94f204736.jpeg?h=225&w=225
Tesco Finest Gluten Free 18 British Pork Cocktail Sausages 270G,3.25,12.04,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/279992854,https://digitalcontent.api.tesco.com/v2/media/ghs/ee072fc2-b00e-4cf5-b71d-1c74dc5239d6/20b9e576-8495-4d60-9d91-f0589489f000.jpeg?h=225&w=225
Stork Original Baking Block 250G,1.5,6.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/254263443,https://digitalcontent.api.tesco.com/v2/media/ghs/2c228458-2d42-4d07-b62a-17d8861ed063/db1fae11-2c28-451f-958f-56366e890960_166974686.jpeg?h=225&w=225
Britannia Finest Beef Dripping 250G,1.25,5.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/288354065,https://digitalcontent.api.tesco.com/v2/media/ghs/8d055de1-cf9f-4894-bfbc-ef214fe3535f/30149ed2-3839-4293-a31a-11e1f2502694.jpeg?h=225&w=225
Yop Strawberry Yoghurt Drink 500g,1.4,2.8,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/266000155,https://digitalcontent.api.tesco.com/v2/media/ghs/f1a57e6b-ae3f-41a5-900c-66864d15c390/a584baef-301a-4940-aa36-8fd29654f22e.jpeg?h=225&w=225
Tesco Chicken Mince 5% Fat 500G,2.49,4.98,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/308104406,https://digitalcontent.api.tesco.com/v2/media/ghs/4926beeb-7e31-4564-b08e-044cd2c32316/52c7dbd9-3db8-4d59-933d-40b195fa0ff1.jpeg?h=225&w=225
Tesco Minced Lamb Hotpot 400G,3.25,8.12,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/310178275,https://digitalcontent.api.tesco.com/v2/media/ghs/f1754102-822e-43b6-a813-0bd050873984/cc66646f-a52c-4e95-8b6e-7fe050bb138a.jpeg?h=225&w=225
Tesco Mango 250G,2.4,9.6,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/302987699,https://digitalcontent.api.tesco.com/v2/media/ghs/bd99e7bb-3e1c-46f0-bd1e-d4388d67e0c3/f00d0443-11f3-43e4-afe6-b865fbb7f229.jpeg?h=225&w=225
Tesco Grated Pecorino Cheese 50G,1.35,27.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/299769986,https://digitalcontent.api.tesco.com/v2/media/ghs/0ebdb8b2-d636-4d35-b469-d7b09c5ad134/fd2d71f7-5651-4f8b-aeef-fc9c4c9997ab.jpeg?h=225&w=225
Tesco Carrot Cauliflower & Broccoli 370G,1.65,4.46,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/277974816,https://digitalcontent.api.tesco.com/v2/media/ghs/a9637674-6e58-4428-8920-bb6c31e4cf04/0dbc17ce-730d-46b9-8a90-48489bdd4448_2011874228.jpeg?h=225&w=225
Alpro Vanilla Dairy Free Soya Custard 525g,1.15,2.2,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/302301545,https://digitalcontent.api.tesco.com/v2/media/ghs/e72c53c4-954d-4e4e-8a0c-39f3789a5630/eab6eecf-3624-43c8-9937-d6bc4f33da9b_832340961.jpeg?h=225&w=225
Graham's Skyr Passion Fruit Mango Papaya Yogurt 150G,0.75,5.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/305828384,https://digitalcontent.api.tesco.com/v2/media/ghs/a76bcf3a-3ad0-4943-b1eb-c0761be3b9b4/58d11eb0-06c2-484c-ac8d-42e1dab09328.jpeg?h=225&w=225
Arla Big Milk Fresh Whole Milk 2L Vitamin Enriched for kids 1+,2.9,1.45,per_litre,Tesco,https://www.tesco.com/groceries/en-GB/products/287971983,https://digitalcontent.api.tesco.com/v2/media/ghs/a32dc2d9-abbf-4be4-83ae-1793aee55b7b/69c55c08-0300-41a5-83f8-f2b2ed005678.jpeg?h=225&w=225
Eastman's Pork Luncheon Meat 250G,1.15,4.6,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/299955800,https://digitalcontent.api.tesco.com/v2/media/ghs/cb8cba32-2074-4329-a74c-c749eec2faeb/8cd2ff36-d920-425b-b7bf-4620de39071a.jpeg?h=225&w=225
Tesco Cheese And Garlic Stuffed Mushrooms 200G,2.0,10.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/303261342,https://digitalcontent.api.tesco.com/v2/media/ghs/3a12a92e-2863-40bc-9392-c7517a5a47be/2db73e5f-d9ae-4df1-8136-ce7941830138.jpeg?h=225&w=225
Tesco Singapore Noodles 300G,1.3,4.33,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/290981362,https://digitalcontent.api.tesco.com/v2/media/ghs/dab5be0b-6860-4121-af89-dbc92e86b39e/6c1311ae-c8f6-4002-ba25-b25977d6222f.jpeg?h=225&w=225
Tesco Seasonal Babyleaf Salad 80G,0.88,11.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/309743742,https://digitalcontent.api.tesco.com/v2/media/ghs/8013006c-eedd-46da-9105-2a164cfca561/d004112f-1ccf-4aca-814c-716bfde4d545.jpeg?h=225&w=225
Tesco 100% Pure Squeezed Orange Juice With Bits 1.75 L,3.0,1.7,per_litre,Tesco,https://www.tesco.com/groceries/en-GB/products/255595993,https://digitalcontent.api.tesco.com/v2/media/ghs/cf5cb9bb-99c2-4ac0-bfaf-cb952ea9a5bc/b31e278e-9881-425c-9c31-a815ce5ea949.jpeg?h=225&w=225
Tesco Roast In Bag Ready Basted Whole Chicken 1.5Kg,6.1,4.07,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/284953900,https://digitalcontent.api.tesco.com/v2/media/ghs/bc66d802-4c08-4b6d-841d-a280a6094a7c/af08838a-0757-4c6c-8d5c-c8f3fc91cc54.jpeg?h=225&w=225
Fage Total 0%Fat Greek Recipe Yogurt 950G,5.55,5.8,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/311214047,https://digitalcontent.api.tesco.com/v2/media/ghs/9a17c162-9ec7-439b-90b6-38f01603d9de/25a08efc-53d2-4079-94f3-49f4bb68e1f6.jpeg?h=225&w=225
Tesco Finest Spaghetti Carbonara 400G,4.5,11.25,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/266748693,https://digitalcontent.api.tesco.com/v2/media/ghs/d8e6ed1b-7161-4319-8ad8-8876893830a0/1fe3512e-eea3-4364-97a4-5ffd5b56947b.jpeg?h=225&w=225
Tesco Unsmoked Gammon Steaks 2 Pack 450G,4.5,10.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/291125367,https://digitalcontent.api.tesco.com/v2/media/ghs/ecf50017-c61c-443f-94da-1c95e6ac37ca/bddc3ff3-5f83-4e5e-bd11-8ee9dcb8d091.jpeg?h=225&w=225
Arla LactoFREE Whole Milk Drink 1L,1.85,1.85,per_litre,Tesco,https://www.tesco.com/groceries/en-GB/products/259742068,https://digitalcontent.api.tesco.com/v2/media/ghs/daeef5fa-90bf-43bf-a5f7-53b3b2901aaa/6a972cfe-5b7c-4a19-bd0c-1104ecf84936.jpeg?h=225&w=225
Innocent Orange Juice Smooth 900Ml,3.2,3.6,per_litre,Tesco,https://www.tesco.com/groceries/en-GB/products/268218386,https://digitalcontent.api.tesco.com/v2/media/ghs/65a36f62-fc09-460d-9095-f325540d1b82/5d0dc17c-c16d-42e6-8d2d-d1033c25ef7c_108986332.jpeg?h=225&w=225
Activia Rhubarb & Mixed Fruit Low Fat Gut Health Yoghurt Multipack 8x115g,4.0,4.4,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/308096610,https://digitalcontent.api.tesco.com/v2/media/ghs/a1ba4fcf-f721-4f1e-8ff0-920598ad4f2c/abdfd9f9-88b2-4832-a740-b0cd26f99c90.jpeg?h=225&w=225
Tesco Butter Chicken With Pilau Rice 400G,3.25,8.12,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/310672317,https://digitalcontent.api.tesco.com/v2/media/ghs/d04cc72c-9400-4504-a966-a5d875acea95/7a836f12-03d9-4200-8dbb-370ac677364d.jpeg?h=225&w=225
Tesco Brazil Nuts 200G,2.65,13.25,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/302685533,https://digitalcontent.api.tesco.com/v2/media/ghs/3f6bb0d8-a97d-409d-805e-22d8346a3f21/77cba472-ec71-4a0a-9efd-b1668a3d0165.jpeg?h=225&w=225
Tesco Parmigiano Reggiano 100G,2.75,27.5,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/276889389,https://digitalcontent.api.tesco.com/v2/media/ghs/98e0f080-0d20-416a-949c-3844c0f74343/dd324bbf-edcb-461f-b396-601ad1dcbd43.jpeg?h=225&w=225
Tesco Finest Sirloin Steak 454G,11.75,25.88,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/308494588,https://digitalcontent.api.tesco.com/v2/media/ghs/ae84b97b-470b-484c-b58e-948ddcd67625/bf1ad50b-ba67-49c2-98b4-5dc94a80cd0a.jpeg?h=225&w=225
Lindahls Protein Pudding Chocolate 140G,1.3,9.29,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/310130017,https://digitalcontent.api.tesco.com/v2/media/ghs/b4e5edfe-a635-45c0-b5d9-1f11031ce58d/da51d117-a2f7-401a-9a2b-a8583cc1a103.jpeg?h=225&w=225
Tesco Carrot & Coriander Soup 600G,1.8,3.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/252074226,https://digitalcontent.api.tesco.com/v2/media/ghs/36f80178-bb53-4537-8928-24a3d18f4df4/f1c15725-1203-4d7e-add8-c5191a995708.jpeg?h=225&w=225
"Tesco Organic Free Range Skimmed Milk 1.136L, 2 Pint",1.8,1.58,per_litre,Tesco,https://www.tesco.com/groceries/en-GB/products/251499687,https://digitalcontent.api.tesco.com/v2/media/ghs/a7ade289-12eb-4695-a770-1c4d9e46728f/f788adaf-a8a6-452b-a226-36cf0d3fd780.jpeg?h=225&w=225
Tesco Chicken Casserole & Dumplings 400G,3.25,8.12,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/310661336,https://digitalcontent.api.tesco.com/v2/media/ghs/2f51c3ab-75ac-4e14-8811-7738614c8564/ab421db2-447e-4de0-859b-15f4c6a29a67.jpeg?h=225&w=225
Tesco Prime Cuts Cumberland Sausage Slices 150G,2.25,15.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/310666982,https://digitalcontent.api.tesco.com/v2/media/ghs/2bfd5606-40f2-418c-9ad0-08d8ef9b8ec0/aec406e7-3f24-4e4f-8d59-b93da6b2ed26.jpeg?h=225&w=225
Tesco 50% Less Fat Creme Fraiche 600Ml,1.7,2.8,per_litre,Tesco,https://www.tesco.com/groceries/en-GB/products/263772679,https://digitalcontent.api.tesco.com/v2/media/ghs/1d86810a-db92-4a0b-99e1-ca032b99dd0c/d56a5875-2db5-407e-9202-9f1359a13d12.jpeg?h=225&w=225
St Helen's Fresh Whole Goats Milk 1 Litre,2.15,2.15,per_litre,Tesco,https://www.tesco.com/groceries/en-GB/products/260454237,https://digitalcontent.api.tesco.com/v2/media/ghs/310b3262-e4f3-4d83-9644-bea7c6bd2940/a86c5ac5-50fd-4f58-81e8-5a0ca94578e7.jpeg?h=225&w=225
Tesco 12 Indian Selection 320G,3.1,9.69,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/302411530,https://digitalcontent.api.tesco.com/v2/media/ghs/8f1dc353-a0a7-4a46-9c81-3074d2a0517c/246769e2-692b-4523-b1b2-e30b901810cf.jpeg?h=225&w=225
Tesco Wafer Thin Smoked Ham 125G,1.45,11.6,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/303881247,https://digitalcontent.api.tesco.com/v2/media/ghs/12e2644a-60ed-440b-804f-2699de391e04/cedd576d-f797-4020-94db-39fc64bff3b8.jpeg?h=225&w=225
Tesco Finest 2 Smoked Haddock Fishcakes 290G,2.85,9.83,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/291844640,https://digitalcontent.api.tesco.com/v2/media/ghs/45f4b039-67fa-4db6-83d8-ac2388edd6aa/4be5b749-fef5-42de-b97b-b7c2c7837c4c.jpeg?h=225&w=225
Tesco Organic Gala Apples 630G,2.35,3.73,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/287023171,https://digitalcontent.api.tesco.com/v2/media/ghs/fcfd5f59-f37e-4030-9942-74925be64c9f/48bcd837-a395-4ffb-a007-729ccb42e80b_1295391216.jpeg?h=225&w=225
Tesco Cheese & Tomato Fresh Tortelloni 300g,1.69,5.63,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/303615495,https://digitalcontent.api.tesco.com/v2/media/ghs/fbdf0d88-c2d7-43d5-8425-c6a31f32587b/915e32a5-207b-4082-a640-49f7c8b15978_947115807.jpeg?h=225&w=225
Muller Light Greek Style Coconut With Vanilla Yogurt 4X115g,2.5,5.4,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/311259987,https://digitalcontent.api.tesco.com/v2/media/ghs/15d90964-b437-4c78-ac33-5f9fc83a32a4/99383ddd-47ed-4154-8441-a76b08d03384.jpeg?h=225&w=225
Tesco Root Vegetable Mash 425G,1.3,3.06,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/280218827,https://digitalcontent.api.tesco.com/v2/media/ghs/85a5c45d-2850-4f2f-a51d-ee127994042a/5f0051be-efce-4e91-9d98-92ba434e0b5d.jpeg?h=225&w=225
Tesco Buttery Spread 30% Less Fat 500G,0.95,1.9,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/260977655,https://digitalcontent.api.tesco.com/v2/media/ghs/b9db52c7-2f34-443d-b631-5ec62da8e3bc/1a6e807d-79ea-46c9-a6ab-35bb76780256.jpeg?h=225&w=225
Willow Original Spread 250G,1.1,4.4,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/254068922,https://digitalcontent.api.tesco.com/v2/media/ghs/58c70191-f732-4bc9-9722-d796bca1a3fe/3d938121-81ef-4b1c-8add-c30e754ba174.jpeg?h=225&w=225
Tesco Spanish Serrano Ham 80G,1.51,18.9,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/273429726,https://digitalcontent.api.tesco.com/v2/media/ghs/75edba01-85d9-458c-b565-dd6e88efbfcc/cf07a9f1-8ad7-432b-b6ec-decd6261601f.jpeg?h=225&w=225
Tesco Grated Carrot 200G,0.6,3.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/292451013,https://digitalcontent.api.tesco.com/v2/media/ghs/b6f9bf3f-524d-444f-99f9-b92d4bd9e0fe/17e34ec9-18d6-4224-af16-0d002f511838.jpeg?h=225&w=225
